name,country,state,latitude,longitude,population
Terrace Heights,United States,New York,40.72149,-73.7693,15421
Terre Haute,United States,Indiana,39.4667,-87.41391,60825
Terrell,United States,Texas,32.73596,-96.27526,16981
Terrytown,United States,Louisiana,29.91021,-90.03257,23319
Tewksbury,United States,Massachusetts,42.61065,-71.23422,29326
Texarkana,United States,Arkansas,33.44179,-94.03769,30353
Texarkana,United States,Texas,33.42513,-94.04769,37280
Texas City,United States,Texas,29.38385,-94.9027,47618
The Acreage,United States,Florida,26.79404,-80.26749,38704
The Bronx,United States,New York,40.84985,-73.86641,1385108
The Colony,United States,Texas,33.08901,-96.88639,41779
The Crossings,United States,Florida,25.67066,-80.40117,22758
The Dalles,United States,Oregon,45.59456,-121.17868,15340
The Hammocks,United States,Florida,25.67149,-80.4445,51003
The Trails of Frisco,United States,Texas,33.16087,-96.87182,51059
The Villages,United States,Florida,28.93408,-81.95994,51442
The Woodlands,United States,Texas,30.15799,-95.48938,93847
Thomasville,United States,Georgia,30.83658,-83.97878,18742
Thomasville,United States,North Carolina,35.88264,-80.08199,27061
Thornton,United States,Colorado,39.86804,-104.97192,133451
Thousand Oaks,United States,California,34.17056,-118.83759,129339
Three Lakes,United States,Florida,25.64205,-80.39839,15047
Throgs Neck,United States,New York,40.8226,-73.81958,33683
Tiffin,United States,Ohio,41.1145,-83.17797,17687
Tifton,United States,Georgia,31.45046,-83.5085,16725
Tigard,United States,Oregon,45.43123,-122.77149,51253
Tillmans Corner,United States,Alabama,30.59019,-88.17084,17398
Times Square,United States,New York,40.75636,-73.98644,17749
Tinley Park,United States,Illinois,41.57337,-87.78449,57143
Tinton Falls,United States,New Jersey,40.30428,-74.10042,17772
Titusville,United States,Florida,28.61222,-80.80755,45393
Toledo,United States,Ohio,41.66394,-83.55521,265638
Toms River,United States,New Jersey,39.95373,-74.19792,88791
Tooele,United States,Utah,40.53078,-112.29828,33157
Topeka,United States,Kansas,39.04833,-95.67804,125963
Torrance,United States,California,33.83585,-118.34063,143592
Torrington,United States,Connecticut,41.80065,-73.12122,34906
Town 'n' Country,United States,Florida,28.01057,-82.57732,78442
Towson,United States,Maryland,39.4015,-76.60191,55197
Tracy,United States,California,37.73987,-121.42618,87075
Traverse City,United States,Michigan,44.76306,-85.62063,15218
Tremont,United States,New York,40.84954,-73.90569,22870
Trenton,United States,Michigan,42.13949,-83.17826,18380
Trenton,United States,New Jersey,40.21705,-74.74294,89620
Tri-Cities,United States,Washington,46.2454,-119.19617,244036
Trotwood,United States,Ohio,39.79728,-84.31133,24096
Troutdale,United States,Oregon,45.53929,-122.38731,16631
Troy,United States,Alabama,31.80877,-85.96995,18853
Troy,United States,Michigan,42.60559,-83.14993,83280
Troy,United States,New York,42.72841,-73.69179,49906
Troy,United States,Ohio,40.0395,-84.20328,25659
Truckee,United States,California,39.32796,-120.18325,16299
Trumbull,United States,Connecticut,41.24287,-73.20067,36018
Trussville,United States,Alabama,33.61983,-86.60888,21023
Tualatin,United States,Oregon,45.38401,-122.76399,27154
Tuckahoe,United States,Virginia,37.59015,-77.55638,44990
Tucker,United States,Georgia,33.85455,-84.21714,27581
Tucson,United States,Arizona,32.22174,-110.92648,542629
Tujunga,United States,California,34.25223,-118.28841,26527
Tukwila,United States,Washington,47.47399,-122.26096,20018
Tulare,United States,California,36.20773,-119.34734,62315
Tullahoma,United States,Tennessee,35.36202,-86.20943,19128
Tulsa,United States,Oklahoma,36.15398,-95.99277,413066
Tumwater,United States,Washington,47.00732,-122.90931,19190
Tupelo,United States,Mississippi,34.25807,-88.70464,35680
Turlock,United States,California,37.49466,-120.84659,72292
Tuscaloosa,United States,Alabama,33.20984,-87.56917,111338
Tustin,United States,California,33.74585,-117.82617,80583
Tustin Legacy,United States,California,33.70006,-117.82588,21428
Twentynine Palms,United States,California,34.13556,-116.05417,26025
Twin Falls,United States,Idaho,42.56297,-114.46087,47468
Twinsburg,United States,Ohio,41.31256,-81.44011,18872
Tyler,United States,Texas,32.35126,-95.30106,103700
Tysons,United States,Virginia,38.91872,-77.23109,19627
UC Irvine,United States,California,33.63967,-117.84164,15807
Ukiah,United States,California,39.15017,-123.20778,15917
Union,United States,New Jersey,40.6976,-74.2632,56771
Union City,United States,Georgia,33.58706,-84.54243,20805
Union City,United States,New Jersey,40.77955,-74.02375,69156
Union City,United States,California,37.59577,-122.01913,74494
Union Hill-Novelty Hill,United States,Washington,47.67887,-122.02833,18805
Uniondale,United States,New York,40.70038,-73.59291,24759
Unionport,United States,New York,40.82732,-73.85013,23895
Universal City,United States,Texas,29.54801,-98.29112,19986
Universal City,United States,California,34.1389,-118.35341,105000
University,United States,Florida,28.07389,-82.43902,41163
University City,United States,Missouri,38.65588,-90.30928,35058
University City,United States,Pennsylvania,39.95071,-75.19476,17578
University Heights,United States,New York,40.8601,-73.9093,27935
University Park,United States,Florida,25.74649,-80.36755,26995
University Park,United States,Texas,32.85013,-96.80028,24759
University Place,United States,Washington,47.23565,-122.5504,32842
University of Texas,United States,Texas,30.28604,-97.73889,53082
Upland,United States,California,34.09751,-117.64839,76443
Upper Alton,United States,Illinois,38.91144,-90.15066,29251
Upper Arlington,United States,Ohio,39.99451,-83.06241,34907
Upper Saint Clair,United States,Pennsylvania,40.3359,-80.08339,19229
Upper West Side,United States,New York,40.78705,-73.97542,226989
Uptown,United States,Illinois,41.9659,-87.65262,55137
Urbana,United States,Illinois,40.11059,-88.20727,42311
Urbandale,United States,Iowa,41.62666,-93.71217,44062
Utica,United States,New York,43.1009,-75.23266,61100
Uvalde,United States,Texas,29.20968,-99.78617,16476
Vacaville,United States,California,38.35658,-121.98774,96803
Valdosta,United States,Georgia,30.83334,-83.28032,55724
Valencia,United States,California,34.44361,-118.60953,148456
Valinda,United States,California,34.04529,-117.94367,22822
Vallejo,United States,California,38.10409,-122.25664,121692
Valley Glen,United States,California,34.18568,-118.42032,60000
Valley Station,United States,Kentucky,38.11118,-85.87024,22756
Valley Stream,United States,New York,40.66427,-73.70846,37962
Valparaiso,United States,Indiana,41.47309,-87.06114,32626
Valrico,United States,Florida,27.93789,-82.23644,35545
Van Buren,United States,Arkansas,35.43676,-94.34827,23081
Van Nest,United States,New York,40.84843,-73.86375,23700
Van Nuys,United States,California,34.18667,-118.44897,136443
Vancouver,United States,Washington,45.63873,-122.66149,196442
Vandalia,United States,Ohio,39.89061,-84.19883,15106
Venice,United States,Florida,27.09978,-82.45426,22211
Venice,United States,California,33.99084,-118.46008,40885
Ventura,United States,California,34.27834,-119.29317,96769
Vermont Square,United States,California,34.00204,-118.29896,47555
Vernon Hills,United States,Illinois,42.21947,-87.97952,26314
Vero Beach,United States,Florida,27.63864,-80.39727,16358
Vero Beach South,United States,Florida,27.61638,-80.41308,23092
Vestal,United States,New York,42.08507,-76.05381,28043
Vestavia Hills,United States,Alabama,33.44872,-86.78777,34174
Vicksburg,United States,Mississippi,32.35265,-90.87788,23131
Victoria,United States,Texas,28.80527,-97.0036,67574
Victorville,United States,California,34.53611,-117.29116,122225
Vienna,United States,Virginia,38.90122,-77.26526,16522
Villa Park,United States,Illinois,41.88975,-87.98895,21969
Vincennes,United States,Indiana,38.67727,-87.52863,18012
Vincent,United States,California,34.50055,-118.11646,15922
Vincent,United States,California,34.09836,-117.92383,15922
Vincentown,United States,New Jersey,39.934,-74.74849,24664
Vineland,United States,New Jersey,39.48623,-75.02573,60818
Vineyard,United States,California,38.46449,-121.34692,24836
Virginia Beach,United States,Virginia,36.85293,-75.97799,454808
Visalia,United States,California,36.33023,-119.29206,130104
Visitacion Valley,United States,California,37.71715,-122.40433,22534
Vista,United States,California,33.20004,-117.24254,100890
Waco,United States,Texas,31.54933,-97.14667,132356
Wade Hampton,United States,South Carolina,34.90373,-82.33317,20622
Wadsworth,United States,Ohio,41.02561,-81.72985,21860
Wahiawā,United States,Hawaii,21.50279,-158.02464,17821
Wahiawā-Whitmore,United States,Hawaii,21.50565,-158.03353,22448
Waiau-Pacific Palisades,United States,Hawaii,21.40022,-157.95445,47591
Waikīkī,United States,Hawaii,21.2855,-157.83594,19862
Wailuku,United States,Hawaii,20.89133,-156.50604,15313
Waipahu,United States,Hawaii,21.38667,-158.00917,38216
Wake Forest,United States,North Carolina,35.97987,-78.50972,38199
Wakefield,United States,Massachusetts,42.50648,-71.07283,24932
Wakefield,United States,New York,40.89788,-73.85236,52201
Waldorf,United States,Maryland,38.62456,-76.93914,67752
Walker,United States,Michigan,43.00141,-85.76809,24647
Walla Walla,United States,Washington,46.06458,-118.34302,32237
Wallingford,United States,Connecticut,41.45704,-72.82316,17712
Wallingford Center,United States,Connecticut,41.44987,-72.81892,18209
Walnut,United States,California,34.02029,-117.86534,30237
Walnut Creek,United States,California,37.90631,-122.06496,68910
Walnut Park,United States,California,33.96807,-118.22507,15966
Waltham,United States,Massachusetts,42.37649,-71.23561,63378
Wantagh,United States,New York,40.68371,-73.51013,18871
Warner Robins,United States,Georgia,32.61574,-83.62664,73490
Warren,United States,Michigan,42.49044,-83.01304,134056
Warren,United States,Ohio,41.23756,-80.81842,40245
Warren Township,United States,New Jersey,40.60822,-74.51803,15311
Warrensburg,United States,Missouri,38.76279,-93.73605,19927
Warwick,United States,Rhode Island,41.7001,-71.41617,81699
Wasco,United States,Illinois,41.93808,-88.40452,22560
Wasco,United States,California,35.59412,-119.34095,26279
Washington,United States,District of Columbia,38.89511,-77.03637,689545
Washington,United States,Illinois,40.70365,-89.40731,16664
Washington,United States,Utah,37.13054,-113.50829,24299
Washington Heights,United States,New York,40.8501,-73.93541,152613
Washougal,United States,Washington,45.58262,-122.35342,15288
Watauga,United States,Texas,32.85791,-97.25474,24525
Waterbury,United States,Connecticut,41.55815,-73.0515,108802
Waterford,United States,Michigan,42.69303,-83.41181,75737
Waterford,United States,Connecticut,41.3417,-72.13597,19281
Waterloo,United States,Iowa,42.49276,-92.34296,68460
Watertown,United States,Massachusetts,42.37093,-71.18283,31915
Watertown,United States,New York,43.97478,-75.91076,26780
Watertown,United States,South Dakota,44.89941,-97.11507,22073
Watertown,United States,Wisconsin,43.19472,-88.72899,23819
Waterville,United States,Maine,44.55201,-69.63171,16261
Watsonville,United States,California,36.91023,-121.75689,53628
Waukee,United States,Iowa,41.61166,-93.88523,18990
Waukegan,United States,Illinois,42.36363,-87.84479,88475
Waukesha,United States,Wisconsin,43.01168,-88.23148,71970
Wausau,United States,Wisconsin,44.95914,-89.63012,39094
Wauwatosa,United States,Wisconsin,43.04946,-88.00759,47614
Waverly,United States,Michigan,42.7392,-84.62081,23925
Waxahachie,United States,Texas,32.38653,-96.84833,33384
Wayne,United States,Michigan,42.28143,-83.38632,17081
Wayne,United States,New Jersey,40.92538,-74.27654,57915
Wayne,United States,Pennsylvania,40.044,-75.38769,30892
Waynesboro,United States,Virginia,38.06847,-78.88947,21491
Weatherford,United States,Texas,32.7593,-97.79725,28742
Webster Groves,United States,Missouri,38.59255,-90.35734,23177
Weirton,United States,West Virginia,40.41896,-80.58952,19175
Weirton Heights,United States,West Virginia,40.4084,-80.53924,19450
Wekiwa Springs,United States,Florida,28.69861,-81.42563,21998
Wellesley,United States,Massachusetts,42.29649,-71.29256,27982
Wellington,United States,Florida,26.65868,-80.24144,62560
Wenatchee,United States,Washington,47.42346,-120.31035,33636
Wentzville,United States,Missouri,38.81144,-90.85291,35603
Weslaco,United States,Texas,26.15952,-97.99084,39474
Wesley Chapel,United States,Florida,28.23973,-82.32787,44092
West Albany,United States,New York,42.68313,-73.77845,93794
West Allis,United States,Wisconsin,43.01668,-88.00703,60620
West Babylon,United States,New York,40.71816,-73.35429,43213
West Bend,United States,Wisconsin,43.42528,-88.18343,31695
West Bloomfield Township,United States,Michigan,42.56891,-83.38356,64690
West Carson,United States,California,33.82168,-118.29257,21699
West Chester,United States,Pennsylvania,39.96097,-75.60804,19842
West Chicago,United States,Illinois,41.88475,-88.20396,27447
West Columbia,United States,South Carolina,33.99349,-81.07398,16060
West Coon Rapids,United States,Minnesota,45.15969,-93.34967,62528
West Covina,United States,California,34.06862,-117.93895,108484
West Des Moines,United States,Iowa,41.57721,-93.71133,64113
West Elkridge,United States,Maryland,39.20705,-76.72692,28734
West Elsdon,United States,Illinois,41.79392,-87.7245,19219
West Englewood,United States,Illinois,41.77809,-87.66672,32156
West Falls Church,United States,Virginia,38.86484,-77.18787,29207
West Fargo,United States,North Dakota,46.87497,-96.90036,33597
West Garfield Park,United States,Illinois,41.88059,-87.72922,17742
West Gulfport,United States,Mississippi,30.40409,-89.0942,71329
West Hartford,United States,Connecticut,41.76204,-72.74204,63268
West Haven,United States,Connecticut,41.27065,-72.94705,54927
West Hempstead,United States,New York,40.70482,-73.65013,18862
West Hills,United States,California,34.19731,-118.64398,41426
West Hollywood,United States,Florida,26.02065,-80.18394,60806
West Hollywood,United States,California,34.09001,-118.36174,36222
West Islip,United States,New York,40.70621,-73.30623,28335
West Jordan,United States,Utah,40.60967,-111.9391,111946
West Lafayette,United States,Indiana,40.42587,-86.90807,45550
West Lake Sammamish,United States,Washington,47.5776,-122.10123,33929
West Lake Stevens,United States,Washington,47.99343,-122.1018,21047
West Lawn,United States,Illinois,41.77281,-87.72227,32749
West Linn,United States,Oregon,45.36568,-122.61231,26593
West Little River,United States,Florida,25.85704,-80.23699,34699
West Lynchburg,United States,Virginia,37.4032,-79.17808,65517
West Melbourne,United States,Florida,28.07168,-80.65339,20679
West Memphis,United States,Arkansas,35.14648,-90.18454,25052
West Mifflin,United States,Pennsylvania,40.3634,-79.86644,20075
West Milford,United States,New Jersey,41.13121,-74.36737,26968
West New York,United States,New Jersey,40.78788,-74.01431,53366
West Oak Lane,United States,Pennsylvania,40.06928,-75.16629,38699
